,compare,threshold,seed,human_seed,updates,utility
444,position,10.0,3333,500,55,0.0258332609999999
445,position,11.0,3333,100,55,0.0256665989999999
446,position,11.0,3333,200,59,0.0244165979999999
447,position,11.0,3333,300,52,0.0275832529999999
448,position,11.0,3333,400,61,0.0259166009999999
449,position,11.0,3333,500,51,0.0290832549999999
450,position,12.0,3333,100,54,0.0276666079999999
451,position,12.0,3333,200,50,0.0287499309999999
452,position,12.0,3333,300,49,0.0267499129999999
453,position,12.0,3333,400,58,0.0289999339999999
454,position,12.0,3333,500,52,0.0303332579999999
455,position,13.0,3333,100,43,0.0336665899999999
456,position,13.0,3333,200,45,0.0319999259999999
457,position,13.0,3333,300,47,0.0310832489999999
458,position,13.0,3333,400,47,0.0311665769999999
459,position,13.0,3333,500,46,0.0285832579999999
460,position,14.0,3333,100,43,0.0316665839999999
461,position,14.0,3333,200,39,0.036916593
462,position,14.0,3333,300,45,0.0354165829999999
463,position,14.0,3333,400,45,0.0351665889999999
464,position,14.0,3333,500,43,0.039166586
465,position,15.0,3333,100,44,0.03508325
466,position,15.0,3333,200,39,0.039749918
467,position,15.0,3333,300,39,0.037499919
468,position,15.0,3333,400,43,0.0331665879999999
469,position,15.0,3333,500,44,0.036333259
470,position,16.0,3333,100,43,0.0365832549999999
471,position,16.0,3333,200,39,0.0393332570000001
472,position,16.0,3333,300,43,0.035833252
473,position,16.0,3333,400,37,0.0361665879999999
474,position,16.0,3333,500,43,0.0324999319999999
475,position,17.0,3333,100,38,0.03666658
476,position,17.0,3333,200,36,0.0464165820000001
477,position,17.0,3333,300,37,0.0326665899999999
478,position,17.0,3333,400,37,0.04024991
479,position,17.0,3333,500,38,0.0408332450000001
480,position,18.0,3333,100,37,0.0385832450000001
481,position,18.0,3333,200,34,0.042666588
482,position,18.0,3333,300,35,0.043999917
483,position,18.0,3333,400,35,0.041416577
484,position,18.0,3333,500,38,0.044083257
485,position,19.0,3333,100,34,0.0412499110000001
486,position,19.0,3333,200,33,0.044999925
487,position,19.0,3333,300,32,0.04308326
488,position,19.0,3333,400,32,0.041249919
489,position,19.0,3333,500,36,0.0404165780000001
490,position,20.0,3333,100,33,0.0432499110000001
491,position,20.0,3333,200,33,0.0484999190000001
492,position,20.0,3333,300,34,0.046999917
493,position,20.0,3333,400,29,0.0418332540000001
494,position,20.0,3333,500,34,0.040416592
495,position,25.0,3333,100,21,0.0577499170000002
496,position,25.0,3333,200,25,0.0530832550000002
497,position,25.0,3333,300,26,0.0577499150000002
498,position,25.0,3333,400,25,0.0501665900000001
499,position,25.0,3333,500,26,0.0506665880000002
500,position,30.0,3333,100,21,0.0699165820000002
501,position,30.0,3333,200,17,0.0599165870000002
502,position,30.0,3333,300,18,0.0604165950000002
503,position,30.0,3333,400,17,0.0671665820000003
504,position,30.0,3333,500,19,0.0652499210000002
505,position,35.0,3333,100,16,0.0669999320000002
506,position,35.0,3333,200,14,0.0736665870000003
507,position,35.0,3333,300,17,0.0632499360000002
508,position,35.0,3333,400,14,0.0724999110000002
509,position,35.0,3333,500,16,0.0683332570000002
510,position,40.0,3333,100,15,0.070916601
511,position,40.0,3333,200,12,0.0879999200000001
512,position,40.0,3333,300,13,0.0630832550000002
513,position,40.0,3333,400,13,0.0755832470000002
514,position,40.0,3333,500,12,0.0672499170000002
515,position,45.0,3333,100,12,0.0819165899999999
516,position,45.0,3333,200,11,0.0810832520000001
517,position,45.0,3333,300,10,0.0802499190000001
518,position,45.0,3333,400,11,0.093166596
519,position,45.0,3333,500,9,0.0828332540000001
520,position,50.0,3333,100,11,0.0864999380000001
521,position,50.0,3333,200,8,0.093833258
522,position,50.0,3333,300,7,0.0969999440000001
523,position,50.0,3333,400,10,0.082999929
524,position,50.0,3333,500,10,0.0842499180000003
525,position,55.0,3333,100,9,0.0896665880000001
526,position,55.0,3333,200,9,0.0925832550000001
527,position,55.0,3333,300,9,0.08991659
528,position,55.0,3333,400,8,0.0924999330000001
529,position,55.0,3333,500,8,0.0879165889999999
530,position,60.0,3333,100,8,0.0890832640000001
531,position,60.0,3333,200,8,0.0952499200000001
532,position,60.0,3333,300,8,0.098083277
533,position,60.0,3333,400,8,0.0871665969999999
534,position,60.0,3333,500,6,0.088666592
535,position,65.0,3333,100,6,0.1149166059999998
536,position,65.0,3333,200,8,0.0991665930000001
537,position,65.0,3333,300,7,0.1009999319999998
538,position,65.0,3333,400,7,0.1040832710000001
539,position,65.0,3333,500,6,0.1041665959999999
540,position,70.0,3333,100,5,0.1332499389999999
541,position,70.0,3333,200,6,0.1009999099999999
542,position,70.0,3333,300,5,0.108249928
543,position,70.0,3333,400,5,0.12533327
544,position,70.0,3333,500,4,0.1162499459999998
545,position,75.0,3333,100,5,0.1098332599999998
546,position,75.0,3333,200,5,0.1151666110000001
547,position,75.0,3333,300,3,0.1264166159999998
548,position,75.0,3333,400,6,0.1151665879999998
549,position,75.0,3333,500,5,0.1167499239999999
550,position,80.0,3333,100,3,0.1159166019999998
551,position,80.0,3333,200,4,0.1148332730000001
552,position,80.0,3333,300,4,0.1276666089999998
553,position,80.0,3333,400,3,0.1383332900000003
554,position,80.0,3333,500,3,0.1447499469999999
555,position,85.0,3333,100,3,0.1118332779999998
556,position,85.0,3333,200,3,0.1254999369999999
557,position,85.0,3333,300,4,0.12174995
558,position,85.0,3333,400,3,0.139583285
559,position,85.0,3333,500,2,0.1494999569999999
560,position,90.0,3333,100,2,0.1389166250000001
561,position,90.0,3333,200,3,0.1327499419999999
562,position,90.0,3333,300,2,0.1404166320000001
563,position,90.0,3333,400,2,0.1419166209999998
564,position,90.0,3333,500,1,0.1580832880000001
565,position,95.0,3333,100,1,0.143499957
566,position,95.0,3333,200,2,0.129416611
567,position,95.0,3333,300,2,0.1364999539999999
568,position,95.0,3333,400,2,0.1419999599999999
569,position,95.0,3333,500,1,0.151999954
570,position_all,5.0,3333,100,796,0.003249989
571,position_all,5.0,3333,200,763,0.003499989
572,position_all,5.0,3333,300,790,0.004249989
573,position_all,5.0,3333,400,854,0.001916661
574,position_all,5.0,3333,500,818,0.002333326
575,position_all,5.5,3333,100,762,0.004083321
576,position_all,5.5,3333,200,750,0.003999987
577,position_all,5.5,3333,300,765,0.004499986
